ID	Symbol
NM_214394	CYP2D25
NR_035388	MIR92A-1
NM_001104951	MYH1
NM_001031785	ARL3
NM_001031785	ARL3
NM_001044573	ANG1
NM_001037964	CITED1
NM_001037961	PSMB9
NM_001078684	LOC780435
NM_001078684	LOC780435
NM_001044531	CD70
NM_001078682	LOC780430
NM_001037961	PSMB9
NM_001078679	CD81
NM_001078679	CD81
NM_001037965	ID2
NM_001038008	MET
NM_001078681	CRYBB1
NM_001078680	CDC42
NM_001078677	ARF6
NM_001078673	UBE2D2
NM_001078673	UBE2D2
NM_001078672	LOC780417
NM_001078672	LOC780417
NM_001005844	RXFP4
NM_001011648	ASIP
NM_001142843	LGALS7
NM_001244650	BANP
NM_214405	MUT
NM_001007518	HSP27
NM_001005729	IL17A
NM_001004043	COFILIN
NM_001004036	GAST
NM_001004034	HMGB1
NM_001004031	DSTN
NM_001163406	PROCR
NM_001163405	KPNA1
NM_001163404	KPNA2
NM_001163404	KPNA2
NM_001163404	KPNA2
NM_001162891	LOC100302368
NM_001162890	SOCS5
NM_001206893	NAP1L5
NM_001162885	TRDMT1
NM_001162887	MSX1
NM_001162889	SOCS4
NM_001162888	PEBP4
NM_001018033	GUCY1A3
NM_001162886	ETS1
NM_001206535	ARPC4
NM_001161649	IVNS1ABP
NM_001161648	SELM
NM_001161644	CLDN16
NM_001244873	C2H11orf58
NM_001244954	LOC100514340
NM_001244951	LRRC59
NM_001244948	LETM1
NM_001206430	APC
NM_001206430	APC
NM_001160426	ARF3
NM_001160426	ARF3
NM_001159313	SPATA20
NM_001166673	CDS2
NM_001198923	CLIC5
NM_001163647	OCLN
NM_001164515	CCL8
NM_001164007	IDH2
NM_214381	CAMK2D
NM_214382	PTH1R
NM_214407	GPX4
NM_214407	GPX4
NM_001005156	IGFBP3
NM_001004049	HSD3B1
NM_001001911	KLK1
NM_001123096	CDC37
NM_214401	PTH
NM_001278781	NLRC5
NM_001278781	NLRC5
NM_001278781	NLRC5
NM_214409	SUCLG1
NM_214410	SLC5A5
NM_001278781	NLRC5
NM_214421	CYP2E1
NM_214391	FCGR3B
NM_214391	FCGR3B
NM_214400	ADRA2A
NM_214420	CYP2C49
NM_001278769	CDX2
NM_001278748	CASR
NM_001271714	USP19
NM_214342	OXSR1
NM_214317	AFP
NM_214312	GNAS
NM_213917	RPL36AL
NM_213916	PTHLH
NM_213993	IL12A
NM_213991	DNASE1
NM_214089	RAMP3
NM_213990	CLEC5A
NM_213913	HSD11B2
NM_213912	TNNI1
NM_214011	SPAM-1
NM_213907	PECAM1
NM_214006	CD9
NM_213984	SUMO2
NM_213883	IGF2
NM_213883	IGF2
NM_213906	AMEL
NM_213888	CD46
NM_213886	GPX5
NM_213885	MAN1A1
NM_213995	CYP27B1
NM_213978	B2M
NM_214004	TDH
NM_213979	FBP1
NM_213978	B2M
NM_213891	VCAM1
NM_214003	IGFBP2
NM_213992	SULT1E1
NM_213992	SULT1E1
NM_213871	UPTI
NM_213884	TOPOII
NM_214101	HTR1F
NM_213973	HSP90AA1
NM_213882	EDN1
NM_213879	GATA2
NM_214090	OPN1SW
NM_213863	NPG4
NM_214000	HP
NM_213890	AKR1A1
NM_214087	CD80
NM_213856	LCN1
NM_213856	LCN1
NM_213855	MYH7
NM_213868	FCN2
NM_213874	MDH1
NM_213875	FSHB
NM_213881	CRY
NM_213880	C-JUN
NM_213878	CNN1
NM_213877	LOC396905
NM_213876	AMCF-II
NM_213981	LGALS4
NM_213852	MSMB
NM_213851	PIK3R5
NM_213869	GH1
NM_213860	LOC396867
NM_213860	LOC396867
NM_213867	IL8
NM_213846	BNP
NM_213845	UABP-2
NM_213844	CRP
NM_213843	SOX9
NM_213842	CSF3
NM_213841	WAP
NM_213854	DDC
NM_213853	FOLR2
NM_213963	PPARGC-1
NM_001302388	IL1B2
NM_214064	FMO1
NM_213967	SCARB1
NM_214066	DAO1
NM_213849	MAN2B2
NM_213847	ICA
NM_213847	ICA
NM_214073	CBR1
NM_214073	CBR1
NM_213838	DEFB1
NM_213837	PSP-I
NM_213835	IL2RA
NM_213835	IL2RA
NM_213834	PTGER3
NM_213848	ZP2
NM_213839	FAS
NM_213838	DEFB1
NM_213857	TIMP1
NM_213849	MAN2B2
NM_213862	PPBP
NM_213859	LOC396866
NM_214050	GSTO1
NM_214049	UCP3
NM_213950	RPL29
NM_214048	ARG1
NM_213948	IFNG
NM_214047	GRK7
NM_213947	E4
NM_213825	GALP
NM_213805	OLR1
NM_213793	RSC1A1
NM_213793	RSC1A1
NM_214065	FDX1
NM_213801	FGF9
NM_213791	MLC2V
NM_213772	IFNAR1
NM_213772	IFNAR1
NM_213772	IFNAR1
NM_213772	IFNAR1
NM_213788	LEAP2
NM_213787	SERPINA3-2
NM_213772	IFNAR1
NM_213772	IFNAR1
NM_213785	F3
NM_213784	ST6GALNAC2
NM_213840	LEP
NM_213817	RSAD2
NM_213816	ICAM-1
NM_213814	SAL1
NM_213822	GLTP
NM_213812	SERPINA6
NM_213792	HOPX
NM_213789	COASY
NM_213821	SLC11A1
NM_213782	PGK2
NM_213779	CCL4
NM_213795	CD58
NM_213795	CD58
NM_213821	SLC11A1
NM_213813	KLRK1
NM_213808	ANGPT2
NM_213794	LOC396700
NM_213803	IL13
NM_213773	CXCR4
NM_213802	EMSP1
NM_213957	ADAM2
NM_001198694	SCAP
NM_213768	SLA-7
NM_213767	BPIFA2
NM_213804	DDX58
NM_213762	CD8B
NM_213761	TLR2
NM_213770	IRF3
NM_213780	SPP2
NM_213776	CD2
NM_213769	STAT1
NM_213769	STAT1
NM_213757	ST3GAL4
NM_213781	SCD
NM_213747	CRSP-2
NM_213746	CRSP3
NM_213751	IL16
NM_001003662	FST
NM_001001771	FBN1
NM_001001646	C5
NM_001024587	LEPR
NM_001001867	LGALS1
NM_001001771	FBN1
NM_001038623	GNAQ
NM_001014427	FXYD2
NM_001032358	PIGK
NM_001007111	RNASE10
NM_001005151	CCL21
NM_001007103	SLC9A1
NM_001004050	PREP
NM_001001638	RPL11
NM_001004043	COFILIN
NM_001001866	CCS
NM_001002832	IFN-DELTA-1
NM_001002832	IFN-DELTA-1
NM_001001866	CCS
NM_001032356	TCTEX1D4
NM_001032355	DNMT1
NM_001001863	TNNT3
NM_001101818	SLC44A4
NM_001001863	TNNT3
NM_001001865	SPI1
NM_001012613	SLC7A1
NM_001012407	ABHD5
NM_001032376	HPRT1
NM_001012298	SLC26A6
NM_001025220	PDCD1LG2
NM_001024587	LEPR
NM_001012406	MYOG
NM_001012296	FZR1
NM_001011727	AHCY
NM_001012297	SLC5A10
NM_001012297	SLC5A10
NM_001012297	SLC5A10
NM_001011727	AHCY
NM_001011727	AHCY
NM_001011508	SIRPA
NM_001011508	SIRPA
NM_001011508	SIRPA
NM_001011507	LAMP-1
NM_001011505	KLF13
NM_001011646	ASIP
NM_001011509	HEBP1
NM_001009580	CXCL12
NM_001009579	CCL3L1
NM_001011509	HEBP1
NM_001011504	KLF9
NM_001009583	SST
NM_001009582	STMN1
NM_001009578	MSN
NM_001008691	CXCL10
NM_001009576	RDX
NM_001008692	LMCD1
NM_001008686	CD3G
NM_001001618	CCR5
NM_001044582	LOC733651
NM_001044581	TAP1
NM_001044581	TAP1
NM_001044580	STAT3
NM_001044579	LOC733646
NM_001044578	GRN
NM_001044577	RHCG
NM_001031792	LOC595122
NM_001001770	CYB5A
NM_001044563	CCR10
NM_001001622	XCR1
NM_001001620	CCR3
NM_001001769	PDZK1IP1
NM_001001860	MAGED1
NM_001011694	SSTR2
NM_001011693	AGRP
NM_001003925	APON
NM_001003924	C1QA
NM_001001545	GLRB
NM_001001640	MAOA
NM_001001648	ASIP
NM_001001647	NGB
NM_001001645	WDR83OS
NM_001001644	MED27
NM_001001859	MGAT4C
NM_001031777	KCNIP1
NM_001031775	TLR1
NM_001031786	SAR1A
NM_001030534	TLR10
NM_001031776	SPMI
NM_001030535	BID
NM_001001536	PAG6
NM_001001536	PAG6
NM_001001536	PAG6
NM_001001636	RPL32
NM_001001635	LOC414417
NM_001001630	PDZD11
NM_001001629	TMEM251
NM_001001627	DIO1
NM_001001626	DIO2
NM_001001617	CCRL2
NM_001001587	RPS28
NM_001001542	ATP1B1
NM_001001542	ATP1B1
NM_001001542	ATP1B1
NM_001001541	CHAT
NM_001001540	CHI3L1
NM_001001538	OPRM1
NM_001001538	OPRM1
NM_001001537	ITIH4
NM_001001537	ITIH4
NM_001001532	CCR7
NM_001031780	FABP2
NM_001025229	FABP7
NM_001025228	NCOA1
NM_001001535	DES
NM_001001534	RYR1
NM_001004027	HMOX1
NM_001278775	MYF5
NM_001278758	FFAR2
NM_001278765	FFAR2-L
NM_001278783	FFAR1
NM_214417	CYP2A19
NM_214417	CYP2A19
NM_214384	FOLH1
NM_214412	CYP1A1
NM_001285969	PDLIM4
NM_001005150	NFKBIA
NM_001004039	SLA-DMA
NM_001004044	PC2
NM_001005157	DDX39B
NM_001005154	MYC
NM_001044548	UNC-6
NM_001044548	UNC-6
NM_001044547	FSCN3
NM_001044546	ICOS
NM_001044545	PLAGL1
NM_001044544	TUBA1B
NM_001044542	RPL6
NM_001078668	LOC780412
NM_001037150	SULT2A1
NM_001037147	LOC641352
NM_001037147	LOC641352
NM_001037152	ATG5
NM_001038002	EDNRB
NM_001037145	SNCA
NM_001033015	ACE
NM_001009581	PAP7
NM_001025223	SPDYA
NM_001025223	SPDYA
NM_001025227	DCT
NM_001025221	CD274
NM_001025219	TNFRSF8
NM_001044543	RPL10
NM_001038646	TMEM57
NM_001025217	TNFSF4
NM_001025222	MYOZ1
NM_001025212	TYR
NM_001025212	TYR
NM_001024696	TNFSF10
NM_001024695	CCL28
NM_001024589	CCL20
NM_001007520	IL27
NM_001007520	IL27
NM_001001859	MGAT4C
NM_001004026	CSN3
NM_001003923	IFNB1
NM_001004026	CSN3
NM_001001862	TNNC2
NM_001001909	GDF9
NM_001001908	CD4
NM_001001907	CD8A
NM_001005348	TMBIM6
NM_001012408	DMD
NM_001004045	S100A11
NM_001004042	ATP6V1A
NM_001004047	ST3GAL1
NM_001004046	FABP1
NM_001044556	MGST3
NM_001105311	GDDR
NM_001134968	PGAM2
NM_001134967	EPHA4
NM_001134967	EPHA4
NM_001129970	CYCS
NM_001134965	GRB10
NM_001134823	SEPP1
NM_001144842	NDUFB8
NM_001190231	SSTR1
NM_001004032	SPAI-2
NM_001002824	MYOD1
NM_001001639	GNRHR2
NM_001001861	CXCL2
NM_001004030	CSN1S2
NM_001001628	C-FLIP
NM_001001624	CCR9
NM_001001623	CXCR6
NM_001001621	CCR1
NM_001001619	CCR2
NM_001001546	MBP
NM_001001546	MBP
NM_001001637	PDLIM3
NM_001171984	GNAS
NM_001190209	PLAC9
NM_214401	PTH
NM_214391	FCGR3B
NM_001282114	LRRC51
NM_214403	IL6R
NM_214403	IL6R
NM_001285465	LOC100154715
NM_001285978	IL33
NM_001285971	BMI1
NM_214428	CYP17A1
NM_214427	CYP11A1
NM_214427	CYP11A1
NM_001285970	STRA8
NM_214429	CYP19A1
NM_001285972	LOC100520832
NM_001285968	EGR4
NM_001285974	XDH
NM_214431	CYP19A3
NM_214430	CYP19A2
NM_214430	CYP19A2
NM_214446	CGA
NM_214441	HYAL1
NM_214444	LOC404703
NM_214442	PBD-2
NM_214439	HYAL3
NM_214438	CAV1
NM_214440	HYAL2
NM_214435	MSTN
NM_214437	NFS
NM_214436	ST6GALNAC-V
NM_214436	ST6GALNAC-V
NM_214433	CYP21A2
NM_214432	CYP51
NM_001001634	RPS17
NM_001001633	RPS29
NM_001001632	TPM3
NM_001001631	ICAM-2
NM_001001864	MAOB
NM_001286804	LOC100624161
NM_001287016	WNT10B
NM_001287416	HIST1H3E
NM_001287408	GIP
NM_214447	HBE1
NM_001287415	TSSK1
NM_001287413	TSSK2
NM_001287411	TSSK6
NM_214455	SLC22A8
NM_214451	RBP2
NM_214450	PR39
NM_214454	AQP1
NM_001287416	HIST1H3E
NM_001287416	HIST1H3E
NM_214449	LHCGR
NM_001287850	GPR119
NM_001287850	GPR119
NM_214426	CYP8B1
NM_214425	CYP4A21
NM_214424	CYP4A24
NM_001001260	PGLYRP1
NM_001289945	SLC1A3
NM_001289946	SLC1A3
NM_001001533	ESR2
NM_001001267	HTR4
NM_001001265	FCER1G
NM_001001264	WT1
NM_001001263	PROP1
NM_001001262	PVRL1
NM_001001261	POAT1-1
NM_001001259	TMPRSS15
NM_001001259	TMPRSS15
NM_001001258	ATP4B
NM_001290324	CNDP1
NM_001291414	SLC5A8
NM_001244486	ZER1
NM_001291682	DDX4
NM_001291682	DDX4
NM_001291682	DDX4
NM_001291682	DDX4
NM_001291776	LOC103158530
NM_001002801	APOC3
NM_001291925	PCNA
NM_001291924	S100A10
NM_001001643	GDI2
NM_001001642	PRKAG1
NM_001001641	EPHX2
NM_001001625	DIO3
NM_001001539	AKR1B1
NM_001001266	MT1A
NM_001292105	LOC100154500
NM_001292105	LOC100154500
NM_001292105	LOC100154500
NM_001293144	PHGK
NM_001293141	RSPO2
NM_001293317	TLR4
NR_120680	TLR4
NM_001195363	OSAP
NM_001297634	BCL11A
NM_001297633	BCL11B
NM_001297632	AIFM1
NM_001122994	OAZ1
NR_125342	OAZ1
NM_001301326	OAZ2
NM_001301406	OAZ3
NM_001301669	CLEC12A
NM_001128488	AZIN1
NM_001160086	PTMA
NM_001302088	CLEC12B
NM_213963	PPARGC-1
NM_001302462	PEG10
NM_001302463	PEG10
NM_001001868	PRLR
NM_001243435	ADORA3
NR_035382	MIR320
NR_128504	MIR9819
NR_038584	MIR4331
NR_038575	MIR769
NR_128446	MIR2366-1
NR_128446	MIR2366-1
NR_128515	MIR9828-3
NR_128515	MIR9828-3
NR_128532	MIR9845-1
NR_128532	MIR9845-1
NR_038557	MIR196B-1
NR_128515	MIR9828-3
NR_128532	MIR9845-1
NR_128532	MIR9845-1
NR_128539	MIR9846
NR_128550	MIR9855-1
NR_128550	MIR9855-1
NR_128550	MIR9855-1
NR_128562	MIR96
NR_038519	MIR30A
NR_128441	MIR671
NR_128410	MIR9-3
NR_128422	MIR182
NR_128495	MIR9810
NR_128512	MIR9827
NR_049166	MIR28
NR_128409	MIR7-1
NR_128408	MIRLET7F-2
NR_049166	MIR28
NR_128417	MIR137
NR_128531	MIR9844
NR_128529	MIR9842
NR_128532	MIR9845-1
NR_128532	MIR9845-1
NR_128532	MIR9845-1
NR_038575	MIR769
NR_038519	MIR30A
NR_038588	MIR218-1
NR_128407	MIRLET7D
NR_128444	MIR1249-1
NR_128465	MIR9786-2
NR_128465	MIR9786-2
NR_128546	MIR9852
NR_128506	MIR9821
NR_128466	MIR9787
NR_128466	MIR9787
NR_128423	MIR190A
NR_128447	MIR2366-2
NR_128447	MIR2366-2
NR_128464	MIR9786-1
NR_128519	MIR9832
NR_128499	MIR9814
NR_128470	MIR7857
NR_128556	MIR9860
NR_128468	MIR9788-2
NR_128468	MIR9788-2
NR_128425	MIR196A-1
NR_128427	MIR212
NR_128496	MIR9811
NR_128513	MIR9828-1
NR_128511	MIR9826
NR_128513	MIR9828-1
NR_128513	MIR9828-1
NR_128418	MIR138
NR_049179	MIR1224
NR_128431	MIR339-2
NR_128487	MIR9805
NR_128523	MIR9836
NR_128522	MIR9835
NR_128561	MIR9862
NR_128560	MIR219B
NR_128557	MIR9861
NR_128533	MIR9845-2
NR_128521	MIR9834
NR_128534	MIR9845-3
NR_128535	MIR9845-4
NR_128536	MIR9845-5
NR_128533	MIR9845-2
NR_128527	MIR9840
NR_128534	MIR9845-3
NR_128535	MIR9845-4
NR_128536	MIR9845-5
NR_128533	MIR9845-2
NR_128527	MIR9840
NR_128534	MIR9845-3
NR_128535	MIR9845-4
NR_128536	MIR9845-5
NR_128533	MIR9845-2
NR_128530	MIR9843
NR_128534	MIR9845-3
NR_128535	MIR9845-4
NR_128536	MIR9845-5
NR_128533	MIR9845-2
NR_128534	MIR9845-3
NR_128535	MIR9845-4
NR_128536	MIR9845-5
NR_128537	MIR9845-6
NR_128533	MIR9845-2
NR_128534	MIR9845-3
NR_128535	MIR9845-4
NR_128536	MIR9845-5
NR_128537	MIR9845-6
NR_128533	MIR9845-2
NR_128534	MIR9845-3
NR_128535	MIR9845-4
NR_128536	MIR9845-5
NR_128537	MIR9845-6
NR_038577	MIR455
NR_038577	MIR455
NR_128483	MIR9801
NR_128473	MIR9791-2
NR_128471	MIR9790
NR_128443	MIR874
NR_128431	MIR339-2
NR_128432	MIR340-2
NR_128494	MIR9809
NR_128551	MIR9855-2
NR_128551	MIR9855-2
NR_128448	MIR2411
NR_128448	MIR2411
NR_128444	MIR1249-1
NR_128514	MIR9828-2
NR_128432	MIR340-2
NR_128542	MIR9848
NR_128537	MIR9845-6
NR_128537	MIR9845-6
NR_128537	MIR9845-6
NR_128439	MIR551A
NR_128411	MIR20B-1
NR_128528	MIR9841
NR_128537	MIR9845-6
NR_128555	MIR9859
NR_128438	MIR493
NR_038493	MIR95
NR_038588	MIR218-1
NR_128514	MIR9828-2
NR_128520	MIR9833
NR_128514	MIR9828-2
NR_128436	MIR489
NR_128482	MIR9800
NR_128480	MIR9798
NR_128476	MIR9794
NR_128475	MIR9793
NR_128551	MIR9855-2
NR_128445	MIR1468
NR_038499	MIR325
NR_038499	MIR325
NR_128464	MIR9786-1
NR_128501	MIR9816
NR_128435	MIR452
NR_128500	MIR9815
NM_001303026	AHR
NM_001303026	AHR
NM_001303300	LHX3
NR_049178	MIR652
NR_038566	MIR708
NR_035383	MIR10B
NR_035381	MIR499
NR_035374	MIR133A-1
NR_035373	MIR124A-1
NR_035373	MIR124A-1
NR_035372	MIR101-1
NR_035363	MIR9-1
NR_031541	MIR18A
NR_031540	MIR124A-2
NR_031539	MIR107
NR_031538	MIRLET7C
NR_031535	MIR184
NR_031535	MIR184
NR_031534	MIR181B-2
NR_130444	MIR151
NM_001304279	TMEM265
NR_035377	MIR146B
NR_035375	MIR1
NR_031533	MIR15B
NR_031532	MIR122
NR_131172	LOC100519311
